neg	حتي لاتزوري طبيب نفسي 💁‍♀ ⛔ لاتركزي علي القيل والقال .. فلانة قالت عليك .. فلانة اتهمتك بشئ ليس فيك .. فلانه تج…
pos	انك صاير تحدث عنهم اكثر من عرب ارمي :)
pos	ندور بجناح حزين مكسور
pos	كل مرة إسرئيل بتقصف سوريا ولا من رد وين اس وصواريخ الارض ارض خلوهم ليوم العيد 😂 #الروسي_المنافق
neg	كلكم نايمين 😐
pos	تم فلو والباك على طول 👍
pos	⠀ ⠀ ㅤ -♥️🎵♩❋ القلوب الجميلة : لهآ رائحه تجذب جميع البشر ♥ 🎻.╭🔕
pos	كل خسائرك قابلة للتعويض إلا سنوات عمرك اللهم اغفر لي ولوالداي ووالديهم ووالديك واخوتي وكل عزيز ولك ومن له حق عل…
pos	بسبب سوء الظن : كرهنا بعضنا ، وقل لقاؤنا ، وقطعنا رحمنا ، فسلوا الله حسن الظن بالناس .. ففيه راحة للقلب ، وسلامة للصدر 🌸
neg	قال لها : انتي بتستاهلي واحد احسن مني 💔 - مسحت دموعها وقالت : هات رقموا 🌚 ! لا احساس ولا ضمير 🐸💔😂
pos	نوك داون تحسب ل لوماتشينكو ولكن يبدو ان لوما ظن ان الحكم انهى القتال وذهب للاحتفال 😂 #LomaCrolla
neg	خطبها في تويتر " 👸❤ تزوجها بمنشور غزل 😁🙊 طلقها ببلوك 😒 سؤاال كيف تقضي عد…
neg	لا افهم بس انت ماتفهم 😒
pos	اللهم 💞 امة واحدة .. موحدة لك دون سواك لآ إلٰه إلآ أنت سبحٰنك إني كنت من الظٰل…
pos	صباح الخير بعد ليله ماطره 💛
neg	يجريها رب العالمين ،، فلما الخشية 🤔
pos	سبحان الله🌿 الحمدلله 🌸 لا إله إلا الله💛 الله أكبر💓 سبحان الله و بحمده ✨ سبحان الله العظيم🌹 لاحول ولاقوة الا بالله🍂 اللهم صل وسلم على محمد💙
pos	كل دقت قلب فيني لك قصيده 💙
neg	وناس تقولي اقلبك قاسي مره 😔
pos	حان الآن موعد آذان صلاة الفجر بتوقيت مكة المكرمة :45ص #السبت /08ه /13م من شهر #شعبان . المؤذنون أطول الناس أعن…
neg	يروح للحبشه فيها ملك عادل لا يظلم فيه احد 😕
neg	تانيتكم.. 😔 ع الباب أتاني شكثر ع الباب عودوا علي عودوا ياغياب احتاجيتكم.. گد الهوى والماي انا.. احتاجيتكم تانيت…
neg	امانة بدنا نشوف ال9 😭 نسيت cbx باليابان 😭😭
neg	ماني عسكري وسلامة فهمك 😒
neg	ماشاءالله تبارك الرحمن على ها الوجوه لي تعور القلب من جمالها 😰
pos	🌹 صبأااح الخي…
neg	ورد وغيوم ومطر ؟ هذا تعويض عن صباح امس الكئيب :(
neg	ادري انك نصيبي بالاحلام وادري انك لغيري لابغيت الحقيقه :(
neg	معلمة لغة عربية دازتلي مسج قاعدت ؟ قلتلها لا نمت 💔
neg	لديها مشاعر تماما مثل البشر 😥
pos	🌸🌷🌸 يا ساجدا فوق الغيوم يحفه سرب الخلود بنشوة العرفان 🌸🍃ينساب من فمه الدعاء كأنما ينساب ماء العر…
neg	لا طبعا 😡
neg	ايوه طبعا مفيش شك ف كدا 😒
pos	خلينا نضحك عليهم و نستانس 😅
pos	اخر واحد باع القضية و عطى بظهره 😂
neg	أكثر من الكثير 💔
pos	- #تمثلني. لا تزعل علي من غيرتي و أسلوبي انا تراني عفوي و تلقائي ب الحيل احبك بس انا عذروبي ما احب احد : ي…
neg	عن سيدنا عمر رضي الله عنه اطعام جائع افضل عند ربي من بناء جامع
pos	باعتباري دائما أنا الكائن المعترض 😂
neg	بدري صح النوم 😒
neg	كتير غريب انه الميوزك ڤيديو مش ترندج بالامارات 😩 لسا
neg	لسى ضاع ويكندي وانا اسوي نفسي اذاكر 😭
neg	التايم عندي فاضي ذا الوقت كأنو احنا برمضان 😐
pos	أغبى واحد شفته ☺ اللي يدخل عليك الغرفة وأنت ساجد ويقولك : تصلي؟ لا امكيج نملة ع الارض اليوم عرسها 😒😐😂 😂😂 #
pos	⁦❤️⁩⁦❤️⁩⁦❤️⁩ بتفرج عليه خمسوميت مره مبزهقش 👌
neg	الفلوس تروح وتجي بس انت مره وحده عشان كذا احب الفلوس 😔
neg	يا صباح النور والسرور 😑
neg	اشكرك ياصديقتي 😔
neg	عندي ناس عيد ميلادهم ييجي ويروح وييجي تاني وانا لسه 😐 هي مبقتش بالشهور ولا ايه 🤦‍♂️
neg	أجتمع فيها الداء والدواء 💔
neg	محد قألك ورطيني معك 😩
neg	اغضب منه دائما وبمجرد سؤاله عني لااملك سوى دقات قلب لاتجرؤ حتى على عتابه 💔
pos	احب اقولكم ذا عندنا امس 😔⁦❤️⁩
neg	محنه صباحيه 🙈
pos	♡ لا تحزن إذ حرمك الله ما تحب ولا تيأس إذا إنجبرت على التعايش مع وضع يؤلمك بل إبتسم لأن الله قال "وعسى أن تكرهوا شيئا وهو خير لكم"
neg	معرفش مزعلتش ليه لما غرفت ان يلحفة ماتت ، بس زعلت لما قلتي انها بنت 😥
neg	هسى شو يعني الواحد بس يصحى بلاقي وجهه منفخ وأصابعه منفخات 🤔 Ps : بحبش اروح ع دكتور
pos	🌞فى كل صباح أخبر قلبك أنه يستحق السعادة ❤ #صباحكم 🌹
pos	اللهم فرحه انهارده ياارب ❤ يوم رد الاعتبار وهيبه الاهلي 👌💪 وان شاء الله #قدها__يا__اهلي ❤
pos	راضيه ع العدد 💙 #الاتحاد_النصر
neg	ما ينلامون تجنن والله 😭 😭
neg	آلبقآء للهہ 😔 اتقدم بتعزيهہ وموآسآهہ للآخ آلغآلي #زيد بوفآهہ عمهہ عظم آللهہ آجرگ وآحس…
pos	اتصحبت ع كتير جدا بس عمر ما حد عرف ياخد مكانها هيا حاجه تانيه فعلا قابلين بعض بعيوبنا و بلغبطتنا و جنانه ولينا مواق…
pos	مدري تشيشت 😂
neg	انا اروح اقعد عند واحة الغانم اللي في الجهراء طريق الاسطبلات واشق هدومي 😩
pos	لا تجبر الناس على وصالك من بغاك تعنالك🎵
neg	اخر مره اسوق وانا فيني نومه
pos	أمطري يا سحابه عل خيرك يعود ساقك الله لنا رحمه عساها تدوم 💙
pos	ربي يسعدك شموخ ويكتب أجرك حبيبتي ❤
neg	صدقت م عليك 😒
pos	هانت باقي ربع
pos	[ 📊 ] مراكز اغنية Boy With Luv بالتعاون مع هالزي في المخططات الكورية الموسيقية الساعة :00 م بتوقيت كوريا :…
pos	لكل شخص خايف تمنعه ذنوبه من دخول الجنة💙🙏 رحمة الله واسعه 🌸 -الله يحفظك ي شيخ #منصور_السالمي 🌸🤲
neg	يعني لازم مواصفات او صوره مايصير اخذك على عماها 😞
neg	على كثر مافي حياتي ملذات والله ماذقت ألذ من ضحكة أمي ❤️ الله يرحمها ويسكنها فسيح جناته يارب العالمين 💔
neg	أنا إيه بالنسبه لك ؟ 🤔
pos	لما المحقق الي جواتك يجيب نتيجه 😂😂💔
neg	مو متقبله فكرة ان السنه الجايه ماراح اصبح بوجهها :(
neg	نج نج ؟؟ 🤔
pos	ولا تنسوا الفضل بينكم 💙 ملخص أي زواج ناجح ( كانوا بيقدموا في الرخاء اللي يخليهم يطلعوا من أي شده ) وصدقا يعني الزو…
neg	خرا عليهم 😭
neg	مازالت معاناة اهالي #ام_الساهك مستمرة و الدرباوية مستمرين في ازعاج وترهيب السكان وسط غياب الجهات المعنية .. والمرفق…
neg	ربنا يشفيه يارب و يقومه بالسلامه و يخفف اللامه و الم المسلمين كلهم يارب ياارب اشفيههم يارب 🙁👐
neg	اشمت و افرح بفشلنا الأهم ان تبقى مستحمرا نائما 😴 و الله لولا أن ما يريدون تمريره على درجة من الأهمية ما جعلوك تشمت…
pos	قالت: لا .. 😮 بل أكثر فأكثر.. 😬 فأنت وحدك حبيبي في الدنيا كلها.. فرحت أتغنى بسحرها.. 😊 أغزل كلام الهوى بعشقها..…
pos	اللهم اسألك صباحا مبشرا وهما راحلا وقلبا مطمئنا لكل من يقرأ 💞 صباح الخير.. ❤️ #اميره_الموسم
pos	يالله عسى هالحب ربي يديمه ❤
pos	اللهم يامسخر الأقدار سخر لي من الأقدار ما تسر به نفسي 💙
pos	وحشتنا ايامك ياقناص الله يحفظك يارب 🙏
pos	📝⁦⁦ نموذج لإختبار الاستماع listening test بصيغة وورد مع نموذج الإجابه .. " متوافق مع الدليل الإرشادي " + ملف الصو…
pos	وان تمنيتم شيئا .. تمنوا من الله أن لا يريكم قيمة الأشياء بعد زوالها. . صباحكم جميل 💕
pos	احب القهوه شسوي 🌚
neg	🙈 متأسفين يعني بس هو فعلا الشعور محبط بجد
pos	التدقيق ده هوه اللى هيطلقها 😂
pos	لو حضرت نفوز اقل شي3 🌚
pos	أسعد الله صباحكم بالخيرات 🌹
neg	بزعل لما مديري مايشيكش عليا السبت كدة هينزلني بكرة 😭
pos	جيتني وانت يحبك الف محبوب بدالي 💛
neg	يارب انك تمزح 😐
neg	طحح سعدك كل ما تقوليلي عطيني ماما نعطيك تو نوريك هي دورى من يعطيك 😏
neg	"اللعنة على الالهة. لقد منحوني نصرا خاويا.. دعوت وصليت لأجل الفتاة فوهبوا لي التاج.." -روبرت باراثيون 💔
neg	عيب يسطا عيب 💔
neg	مش شرط خالص 😕
pos	أعداء الأمة حيتجننوا من شنب الشيخ خالد الجندى 😜 مع انك خالفت السنة النبوية ،، أيها الحليق 🤨 رفقا بالقوارير😶 وربنا…
neg	هل ستحدث مجددا ؟ 🤔 -4-2014 ليفربول - تشلسي كريستال باللاس - مانشيستر سيتي ليفربول &amp; تشل…
pos	#المشاعر_هالليله_تقول من كثر ماهي غاالية حييل حتى الضنى من غيرها ما بغيتة. ياجعل نهاية حبنا دبله ♥
